项目id	SKUid	SKU名称	SKUurl	项目匹配词	SKU关键词	SKU价格	SKU销量	相似度
782	1098499110	广百思K1智能穿戴头戴式太阳眼镜手机通用型mini双耳立体声可听歌迷你运动无线音乐蓝牙耳机 白色	http://item.jd.com/1098499110.html	手机,智能,蓝牙耳机	音乐,mini,歌迷,智能,太阳眼镜,穿戴,白色,K1,手机,运动,百思,蓝牙耳机,无线,双耳,头戴式,立体声,广百思（gonbes）,gonbes,通用型	268.0	33	0.0681818181818
782	1098499111	广百思K1智能穿戴头戴式太阳眼镜手机通用型mini双耳立体声可听歌迷你运动无线音乐蓝牙耳机 黑色	http://item.jd.com/1098499111.html	手机,智能,蓝牙耳机	音乐,mini,歌迷,智能,太阳眼镜,穿戴,gonbes,K1,手机,立体声,运动,百思,蓝牙耳机,无线,头戴式,双耳,广百思（gonbes）,黑色,通用型	268.0	145	0.0681818181818
782	1098499112	广百思K1智能穿戴头戴式太阳眼镜手机通用型mini双耳立体声可听歌迷你运动无线音乐蓝牙耳机 浅酒红	http://item.jd.com/1098499112.html	手机,智能,蓝牙耳机	音乐,mini,歌迷,智能,太阳眼镜,穿戴,立体声,K1,手机,酒红,运动,百思,蓝牙耳机,无线,头戴式,双耳,广百思（gonbes）,gonbes,通用型	268.0	57	0.0681818181818
782	1099299293	seenDa苹果iphone 5S三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC车载型 粉红	http://item.jd.com/1099299293.html	蓝牙耳机,iphone,蓝牙	三星,音乐,立体声耳机,NFC,米通,入耳式,耳机,粉红,蓝牙,跑步,蓝牙耳机,iphone,车载,适用,seenDa,立体,苹果,运动	129.0	4	0.0681818181818
782	1099299294	seenDa苹果iphone 5S三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC车载型 白色	http://item.jd.com/1099299294.html	蓝牙耳机,iphone,蓝牙	三星,音乐,立体声耳机,NFC,米通,入耳式,耳机,跑步,蓝牙,运动,白色,iphone,车载,蓝牙耳机,适用,seenDa,立体,苹果	121.380952381	20	0.0681818181818
782	1099299295	seenDa苹果iphone 5S三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC车载型 黑色	http://item.jd.com/1099299295.html	蓝牙耳机,iphone,蓝牙	三星,音乐,立体声耳机,NFC,seenDa,米通,入耳式,耳机,跑步,蓝牙,运动,蓝牙耳机,iphone,车载,适用,黑色,立体,苹果	122.333333333	22	0.0681818181818
782	1099299296	seenDa苹果iphone 5S三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC车载型 黄色	http://item.jd.com/1099299296.html	蓝牙耳机,iphone,蓝牙	三星,音乐,立体声耳机,NFC,米通,入耳式,耳机,跑步,蓝牙,运动,蓝牙耳机,iphone,车载,适用,黄色,seenDa,立体,苹果	119.0	6	0.0681818181818
782	1099299297	seenDa苹果iphone 5S三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC车载型 蓝色	http://item.jd.com/1099299297.html	蓝牙耳机,iphone,蓝牙	三星,音乐,蓝色,NFC,米通,入耳式,耳机,跑步,蓝牙,运动,立体声耳机,蓝牙耳机,iphone,车载,适用,seenDa,立体,苹果	129.0	45	0.0681818181818
782	1100407571	VEVA E2苹果iphone5无线智能蓝牙耳机立体声双耳 ipad高清HD音质防辐射	http://item.jd.com/1100407571.html	蓝牙耳机,iphone,智能蓝牙耳机	ipad,more,立体声,高清,蓝牙耳机,VEVA,音质,HD,thing,抢先,爆品,防辐射,双耳,more-thing,智能蓝牙耳机,iphone,E2,苹果,无线	130.5	11	0.0681818181818
782	1100427139	VEVA E8苹果iphone5无线智能蓝牙耳机立体声双声道手机通用中文提示超长待机音乐	http://item.jd.com/1100427139.html	手机,蓝牙,蓝牙耳机,iphone,智能蓝牙耳机	三星,iphone,提示,抢先,more-thing,超长待机,音乐,立体声,蓝牙,手机,蓝牙耳机,E8,智能蓝牙耳机,VEVA,爆品,e8,双声道,支持,音乐耳机,米通,thing,中文,more,苹果,无线	158.0	4	0.113636363636
782	1100486297	讴酷 蓝牙耳机入耳式4.0立体声 耳挂式 语音提示 双耳一拖二通用蓝牙耳机 白色	http://item.jd.com/1100486297.html	一拖二,语音,蓝牙耳机	立体声,一拖二,入耳式,提示,语音,蓝牙耳机,双耳,挂式,白色,讴酷	158.0	1	0.0681818181818
782	1100486298	讴酷 蓝牙耳机入耳式4.0立体声 耳挂式 语音提示 双耳一拖二通用蓝牙耳机 黑色	http://item.jd.com/1100486298.html	一拖二,语音,蓝牙耳机	立体声,一拖二,入耳式,提示,语音,蓝牙耳机,挂式,双耳,黑色,讴酷	158.0	1	0.0681818181818
782	1101252290	Senda苹果iphone蜂巢蓝牙耳机4.0双声道超凡音质无线耳机语音接听 蓝色	http://item.jd.com/1101252290.html	语音,蓝牙耳机,iphone	蓝色,双声道,seenDa,蜂巢,无线耳机,音质,语音,抢先,爆品,iphone,蓝牙耳机,Senda,接听,超凡,苹果	188.0	2	0.0681818181818
782	1101252291	Senda苹果iphone蜂巢蓝牙耳机4.0双声道超凡音质无线耳机语音接听 黄色	http://item.jd.com/1101252291.html	语音,蓝牙耳机,iphone	双声道,Senda,seenDa,蜂巢,音质,语音,立体,蓝牙耳机,iphone,超凡,黄色,接听,无线耳机,苹果	188.0	2	0.0681818181818
782	1101252292	Senda苹果iphone蜂巢蓝牙耳机4.0双声道超凡音质无线耳机语音接听618爆品抢先逛 红色	http://item.jd.com/1101252292.html	语音,蓝牙耳机,iphone	双声道,Senda,红色,seenDa,蜂巢,音质,语音,抢先,蓝牙耳机,iphone,爆品,超凡,接听,无线耳机,苹果	188.0	1	0.0681818181818
782	1101252293	Senda苹果iphone蜂巢蓝牙耳机4.0双声道超凡音质无线耳机语音接听618爆品抢先逛 黑色	http://item.jd.com/1101252293.html	语音,蓝牙耳机,iphone	双声道,Senda,seenDa,黑色,蜂巢,音质,语音,抢先,立体,爆品,iphone,蓝牙耳机,超凡,接听,无线耳机,苹果	188.0	2	0.0681818181818
782	1101299550	ZCGYLP 手机耳塞/蓝牙耳机/数据线收纳盒 拉链包 耳机包粉红色	http://item.jd.com/1101299550.html	手机,蓝牙耳机,耳塞	手机,ZCGYLP,收纳,耳机包,手机包,便携,耳机,粉红色,数据线,手机配件,时尚,收纳包,蓝牙耳机,拉链包,适用,耳塞,收纳盒,归纳	38.8888888889	201	0.0681818181818
782	1101299553	ZCGYLP 手机耳机收纳包 适用于便携耳机包 收纳包/绿色	http://item.jd.com/1101299553.html	手机,蓝牙耳机,耳塞	绿色,蓝色,收纳,耳机包,手机包,便携,数据线,手机配件,收纳包,时尚,ZCGYLP,蓝牙耳机,耳机,手机,适用,耳塞,收纳盒,归纳	47.25	146	0.0681818181818
782	1101299555	ZCGYLP 手机耳塞/蓝牙耳机/数据线收纳盒 拉链包 耳机包黑色	http://item.jd.com/1101299555.html	手机,蓝牙耳机,耳塞	手机配件,适用,收纳包,收纳,耳机包,手机包,便携,耳机,数据线,手机,时尚,ZCGYLP,蓝牙耳机,拉链包,归纳,收纳盒,耳塞,黑色	34.234375	306	0.0681818181818
782	1101345235	seenDa适用于苹果/三星/小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 黑色	http://item.jd.com/1101345235.html	手机,蓝牙耳机,蓝牙	三星,音乐,联想,NFC,米通,入耳式,跑步,蓝牙,手机,运动,蓝牙耳机,seenDa,索尼,耳机,适用,黑色,立体,苹果	118.0	2	0.0681818181818
782	1102199541	seenDa 蓝牙耳机 适用于苹果/华为/三星/小米/联想/索尼 手机通用 黑色	http://item.jd.com/1102199541.html	手机,蓝牙耳机,蓝牙	三星,音乐,联想,适用,音乐耳机,seenDa,NFC,蜂巢,蓝牙,手机,蓝牙耳机,立体,索尼,立体声,超凡,音质,黑色,无线耳机,苹果,双声道	186.777777778	35	0.0681818181818
782	1102199543	seenDa 蓝牙耳机 适用于苹果/华为/三星/小米/联想/索尼 手机通用 蓝色	http://item.jd.com/1102199543.html	手机,蓝牙耳机,蓝牙	三星,音乐,蓝色,立体声,音乐耳机,蓝牙,手机,联想,蓝牙耳机,苹果,适用,索尼,seenDa	189.0	14	0.0681818181818
782	1102199544	seenDa 蓝牙耳机4.0 立体声音乐蓝牙耳机 适用于苹果/华为/小米/三星蓝牙手机通用 黄色	http://item.jd.com/1102199544.html	手机,蓝牙耳机,蓝牙	三星,音乐,黄色,立体声,seenDa,NFC,蜂巢,音质,手机,立体,蓝牙耳机,seenda,适用,超凡,蓝牙,无线耳机,苹果,双声道	189.0	30	0.0681818181818
782	1102199545	seenDa 蓝牙耳机 适用于苹果/华为/三星/小米/联想/索尼 手机通用 红色	http://item.jd.com/1102199545.html	手机,蓝牙耳机,蓝牙	音乐,三星,联想,立体声,红色,蓝牙,手机,蓝牙耳机,seenDa,适用,索尼,苹果	189.0	2	0.0681818181818
782	1104891119	果时代 V2.1蓝牙耳机 适用苹果iphone/三星/小米/HTC 802手机 黄色	http://item.jd.com/1104891119.html	手机,蓝牙耳机,iphone	三星,果时代（Goestime）,适用,果时,Goestime,手机,V2,蓝牙耳机,iphone,HTC,黄色,苹果	198.0	4	0.0681818181818
782	1105170488	VEVA V6苹果领夹式伸缩usb充电无线蓝牙耳机三星立体声一拖二耳机 黑色	http://item.jd.com/1105170488.html	一拖二,蓝牙耳机,iphone	三星,立体声,无线蓝牙耳机,一拖二,VEVA,伸缩,充电,抢先,爆品,iphone,V6,耳机,蓝牙耳机,领夹式,黑色,苹果,usb	179.923076923	29	0.0681818181818
782	1105173909	VEVA E5苹果iphone无线蓝牙降噪立体声耳机 三星小米通用防辐射双耳蓝牙耳机 黑色	http://item.jd.com/1105173909.html	蓝牙耳机,iphone,蓝牙	三星,立体声耳机,米通,VEVA,蓝牙,降噪,蓝牙耳机,iphone,无线,E5,双耳,黑色,苹果,防辐射	158.0	7	0.0681818181818
782	1105173910	VEVA E5苹果无线蓝牙降噪立体声耳机 三星小米通用防辐射双耳蓝牙耳机618爆品抢先逛 白色	http://item.jd.com/1105173910.html	蓝牙耳机,iphone,蓝牙	三星,立体声耳机,爆品,iphone,米通,VEVA,蓝牙,抢先,降噪,白色,防辐射,双耳,E5,蓝牙耳机,苹果,无线	158.0	3	0.0681818181818
782	1105723521	More-thing苹果iphone5/5s无线语音蓝牙耳机三星智能语音双耳立体声 黑色	http://item.jd.com/1105723521.html	语音,智能,蓝牙耳机,iphone	三星,智能,立体声,thing,正品,语音,抢先,蓝牙耳机,iphone,无线,双耳,爆品,more-thing,more,黑色,苹果,More	128.0	10	0.0909090909091
782	1105723523	More-thing苹果iphone5/5s无线语音蓝牙耳机三星智能语音双耳立体声 白色	http://item.jd.com/1105723523.html	语音,智能,蓝牙耳机,iphone	三星,智能,立体声,thing,正品,语音,抢先,蓝牙耳机,iphone,无线,双耳,白色,爆品,More,more-thing,苹果,more	128.0	10	0.0909090909091
782	1105885012	More-thing苹果iphone5无线智能蓝牙耳机立体声 双耳4.0中文语音通用型运动 黑色	http://item.jd.com/1105885012.html	语音,iphone,智能蓝牙耳机	more,立体声,thing,More,运动,语音,抢先,爆品,iphone,无线,双耳,中文,智能蓝牙耳机,黑色,more-thing,苹果,通用型	129.0	11	0.0681818181818
782	1105885013	More-thing苹果iphone5无线智能蓝牙耳机立体声 双耳4.0中文语音通用型运动 白色	http://item.jd.com/1105885013.html	语音,iphone,智能蓝牙耳机	more,立体声,语音,运动,thing,抢先,白色,iphone,无线,双耳,爆品,中文,智能蓝牙耳机,More,more-thing,苹果,通用型	129.0	5	0.0681818181818
782	1105885014	More-thing苹果iphone5无线智能蓝牙耳机立体声 双耳4.0中文语音通用型运动 红色	http://item.jd.com/1105885014.html	语音,蓝牙耳机,iphone,智能蓝牙耳机	more,立体声,耳麦,红色,语音,蓝牙耳机,抢先,thing,运动,爆品,iphone,无线,双耳,more-thing,通用型,More,中文,苹果,智能蓝牙耳机	116.5	8	0.0909090909091
782	1105885015	More-thing苹果iphone5无线智能蓝牙耳机立体声 双耳4.0中文语音通用型运动 金色	http://item.jd.com/1105885015.html	语音,iphone,智能蓝牙耳机	金色,more,立体声,thing,运动,语音,抢先,爆品,iphone,无线,双耳,中文,智能蓝牙耳机,More,more-thing,苹果,通用型	124.0	5	0.0681818181818
782	1105899685	Seenda无线蓝牙蜂巢耳机迷你耳麦三星苹果iPhone/ipad索尼小米HTC通用 黑色	http://item.jd.com/1105899685.html	手机,蓝牙耳机,蓝牙	三星,ipad,适用,Seenda,黑色,蜂巢,耳机,iPhone,蓝牙,手机,蓝牙耳机,苹果,耳麦,迷你,索尼,HTC,通用,seenDa,无线	158.0	12	0.0681818181818
782	1105899687	Seenda无线蓝牙蜂巢耳机迷你耳麦三星苹果iPhone/ipad索尼小米HTC通用 黄色	http://item.jd.com/1105899687.html	手机,蓝牙耳机,蓝牙	三星,ipad,适用,HTC,Seenda,索尼,蜂巢,迷你,iPhone,蓝牙,手机,抢先,蓝牙耳机,苹果,耳麦,耳机,爆品,黄色,通用,seenDa,无线	158.0	8	0.0681818181818
782	1105899688	Seenda无线蓝牙蜂巢耳机迷你耳麦三星苹果iPhone/ipad索尼小米HTC通用 蓝色	http://item.jd.com/1105899688.html	手机,蓝牙耳机,蓝牙	三星,ipad,蓝色,适用,Seenda,索尼,蜂巢,迷你,iPhone,蓝牙,手机,抢先,爆品,苹果,耳麦,耳机,HTC,蓝牙耳机,通用,seenDa,无线	158.0	6	0.0681818181818
782	1107331812	乔威蓝牙耳机 手机通用无线蓝牙耳机 立体声双耳迷你通用型一拖二 黑色官方标配	http://item.jd.com/1107331812.html	一拖二,手机,蓝牙耳机	立体声,无线蓝牙耳机,官方,一拖二,标配,乔威,手机,蓝牙耳机,迷你,双耳,JOWAY,黑色,乔威（JOWAY）,通用型	78.0	22	0.0681818181818
782	1107331813	乔威蓝牙耳机 手机通用无线蓝牙耳机 立体声双耳迷你通用型一拖二 白色官方标配	http://item.jd.com/1107331813.html	一拖二,手机,蓝牙耳机	立体声,无线蓝牙耳机,官方,一拖二,标配,乔威,蓝牙耳机,手机,白色,迷你,双耳,JOWAY,乔威（JOWAY）,通用型	78.0	53	0.0681818181818
782	1107331814	乔威蓝牙耳机 手机通用无线蓝牙耳机 立体声双耳迷你通用型一拖二 黑色官方标配+充电器	http://item.jd.com/1107331814.html	一拖二,手机,蓝牙耳机	立体声,无线蓝牙耳机,官方,一拖二,标配,乔威,手机,蓝牙耳机,迷你,双耳,JOWAY,黑色,充电器,乔威（JOWAY）,通用型	118.0	7	0.0681818181818
782	1107331815	乔威蓝牙耳机 手机通用无线蓝牙耳机 立体声双耳迷你通用型一拖二 白色官方标配+充电器	http://item.jd.com/1107331815.html	一拖二,手机,蓝牙耳机	立体声,无线蓝牙耳机,官方,一拖二,标配,乔威,蓝牙耳机,手机,白色,迷你,双耳,JOWAY,充电器,乔威（JOWAY）,通用型	118.0	4	0.0681818181818
782	1107346799	莫瑞（MoRock）975I蓝牙耳机4.0 苹果iPhone三星小米通用 双耳立体声一拖二 靓丽红	http://item.jd.com/1107346799.html	一拖二,语音,蓝牙耳机	三星,双耳,适用,语音,米通,莫瑞（MOROCK）,MOROCK,一拖二,蓝牙耳机,iPhone,莫瑞,靓丽,立体声,接听,MoRock,苹果	111.333333333	10	0.0681818181818
782	1107346800	莫瑞（MoRock）975I蓝牙耳机4.0 苹果iPhone三星小米通用 双耳立体声一拖二 象牙白	http://item.jd.com/1107346800.html	一拖二,语音,蓝牙耳机,蓝牙	三星,象牙白,双耳,适用,一拖二,米通,莫瑞,MOROCK,蓝牙,语音,蓝牙耳机,无线,耳机,迷你,立体声,莫瑞（MOROCK）,通用型,接听,MoRock,苹果,iPhone	108.0	19	0.0909090909091
782	1107346801	莫瑞 975I蓝牙耳机4.0 适用于苹果iPhone三星小米 双耳立体声一拖二 可语音接听 柠檬黄	http://item.jd.com/1107346801.html	一拖二,语音,蓝牙耳机	三星,双耳,立体声,柠檬黄,一拖二,语音,蓝牙耳机,iPhone,莫瑞,莫瑞（MOROCK）,适用,接听,MOROCK,苹果	128.0	6	0.0681818181818
782	1107346802	莫瑞（MoRock）975I蓝牙耳机4.0 苹果iPhone三星小米通用 双耳立体声一拖二 酷黑色	http://item.jd.com/1107346802.html	一拖二,语音,蓝牙耳机,蓝牙	三星,耳机,双耳,适用,接听,一拖二,米通,莫瑞,MOROCK,蓝牙,语音,蓝牙耳机,无线,迷你,莫瑞（MOROCK）,立体声,通用型,黑色,MoRock,苹果,iPhone	106.695652174	31	0.0909090909091
782	1107346803	莫瑞（MoRock）975I蓝牙耳机4.0 苹果iPhone三星小米通用 双耳立体声一拖二 香槟银	http://item.jd.com/1107346803.html	一拖二,语音,蓝牙耳机,蓝牙	三星,莫瑞（MOROCK）,双耳,适用,一拖二,米通,莫瑞,MOROCK,蓝牙,香槟,语音,蓝牙耳机,无线,耳机,迷你,立体声,通用型,接听,MoRock,苹果,iPhone	107.534883721	53	0.0909090909091
782	1110334788	Seenda苹果iPhone蓝牙耳机4.0 蜂巢立体双声道 无线耳机 语音接听 黑色	http://item.jd.com/1110334788.html	语音,蓝牙耳机,蓝牙	三星,无线耳机,音乐,双声道,蓝牙,蓝牙耳机,Seenda,黑色,立体,蜂巢,iPhone,耳机,立体声,接听,seenDa,通用型,HTC,商务,语音,车载蓝牙,苹果,男士	98.0	6	0.0681818181818
782	1110334792	Seenda苹果iPhone蓝牙耳机4.0 蜂巢立体双声道 无线耳机 语音接听 黄色	http://item.jd.com/1110334792.html	语音,蓝牙耳机,蓝牙	三星,无线耳机,音乐,双声道,蓝牙,蓝牙耳机,Seenda,立体,蜂巢,iPhone,耳机,立体声,黄色,接听,seenDa,通用型,HTC,商务,语音,车载蓝牙,苹果,男士	98.0	3	0.0681818181818
782	1110382151	More-thing苹果iphone5双声道音乐蓝牙耳机智能一拖二大容量CRS核心芯片通用 草绿色	http://item.jd.com/1110382151.html	一拖二,智能,蓝牙耳机,iphone	音乐,CRS,智能,双声道,草绿色,芯片,一拖二,大容量,thing,核心,蓝牙耳机,iphone,more-thing,more,苹果,More	118.0	1	0.0909090909091
782	1110382152	More-thing苹果iphone5双声道音乐蓝牙耳机智能一拖二大容量CRS核心芯片通用 白色	http://item.jd.com/1110382152.html	一拖二,智能,蓝牙耳机,iphone	音乐,CRS,智能,双声道,芯片,一拖二,大容量,thing,核心,蓝牙耳机,iphone,白色,more-thing,more,苹果,More	118.0	1	0.0909090909091
782	1110577820	More-thing语音声控4.0 哈灵HM6900 语音蓝牙耳机 双耳立体声正品 黑色	http://item.jd.com/1110577820.html	一拖二,语音,智能,蓝牙耳机,iphone	三星,more-thing,More,立体声,语音,蓝牙耳机,iphone,HM6900,黑色,more,一拖二,版本,无线,适用,哈灵,声控,智能,正品,thing,双耳,睿智,苹果	98.9739424704	1370	0.113636363636
782	1110577821	more-thing 适用于苹果iphone5/5s三星小米立体声通用蓝牙耳机语音声控 睿智 黑	http://item.jd.com/1110577821.html	一拖二,语音,蓝牙耳机,iphone	三星,声控,立体声,语音,一拖二,黑色,thing,蓝牙耳机,iphone,测试,适用,more-thing,睿智,苹果,more	98.9895238095	368	0.0909090909091
782	1110577822	More-thing语音声控4.0 哈灵HM6900 语音蓝牙耳机 双耳立体声正品 白色	http://item.jd.com/1110577822.html	一拖二,语音,智能,蓝牙耳机,iphone	三星,声控,HM6900,智能,适用,语音,白色,一拖二,正品,版本,thing,蓝牙耳机,iphone,无线,双耳,立体声,more-thing,哈灵,More,苹果,more	98.9674475956	961	0.113636363636
782	1111405761	歌奈 迷你无线双耳立体声通用型语音控制蓝牙耳机4.0 超长待机 智能语音接听 语音提示 白色	http://item.jd.com/1111405761.html	语音控制,智能,蓝牙耳机,语音	智能,立体声,语音控制,提示,歌奈（genai）,语音,双耳,蓝牙耳机,无线,迷你,白色,超长待机,歌奈,接听,genai,通用型	159.0	9	0.0909090909091
782	1111405762	歌奈 迷你无线双耳立体声通用型语音控制蓝牙耳机4.0 超长待机 智能语音接听 语音提示 黑色	http://item.jd.com/1111405762.html	语音控制,智能,蓝牙耳机,语音	智能,立体声,接听,语音控制,提示,歌奈（genai）,语音,蓝牙耳机,无线,迷你,双耳,超长待机,歌奈,黑色,genai,通用型	159.0	21	0.0909090909091
782	1111510687	蓝牙USB4.0适配器 带驱动光盘 蓝牙耳机发射接收器 支持WIN7/8 LY004	http://item.jd.com/1111510687.html	蓝牙耳机,USB,蓝牙	驱动,适配器,航世,USB,光盘,接收器,WIN7,蓝牙,蓝牙耳机,发射,支持,航世（B.O.W）,LY004	39.0	126	0.0681818181818
782	1111800431	耐翔 无线音乐蓝牙耳机 手机通用型 新款一拖二蓝牙	http://item.jd.com/1111800431.html	手机,一拖二,蓝牙耳机,蓝牙	三星,无线蓝牙耳机,秒杀,努比亚,NAENY,索尼,Naeny,音乐,适用,蓝牙,手机,蓝牙耳机,所有,耐翔（Naeny）,一拖二,新款手机,无线,新款,耐翔,支持,通用型,于华,魅族,HTC,小米华,小米,N155,苹果,平板	96.0	104	0.0909090909091
